title,description,source,job_id,company,location,url,posted_date,keyword_query,collection_domain,unified_domain
Principal Deputy Chief Counsel,"This position is located in the Office of the Chief Counsel for U.S. Citizenship and Immigration Services (USCIS), in Camp Springs, MD. As Principal Deputy Chief Counsel you will serve as the alter ego for the USCIS Chief Counsel responsible for assisting with the direction, control, & performance of a nationwide legal program & is responsible for planning, coordinating & ensuring consistent implementation of legal approaches that address the nationwide strategic & operational objectives.",usajobs,ERS-58964-26-OCC,Citizenship and Immigration Services,"Camp Springs, Maryland",https://www.usajobs.gov:443/job/876986100,2026-07-17T09:54:11.2430,information security,cybersecurity,
SUPERVISORY IT SPECIALIST,You will serve as a SUPERVISORY INFORMATION TECHNOLOGY SPECIALIST in the INFORMATION TECHNOLOGY SERVICES DIVISION of the NAVAL ACADEMY.,usajobs,ST-13008150-26-ALV,Bureau of Naval Personnel,"Annapolis, Maryland",https://www.usajobs.gov:443/job/876824800,2026-07-17T00:00:00.0000,information security,cybersecurity,
Human Resources Assistant (Office Automation),"For more information on the Department of Justice and the United States Attorneys' Offices, visit http://www.justice.gov/usao/. As needed, additional positions may be filled using this announcement. .",usajobs,26-CAC-12986554-DE,Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,"Los Angeles, California",https://www.usajobs.gov:443/job/876836100,2026-07-16T12:28:40.3400,information security,cybersecurity,business
POLICE OFFICER (TITLE 32),"THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a POLICE OFFICER (TITLE 32), Position Description Number D2155000 and is part of the IL 182 AW, National Guard.",usajobs,IL-12822091-AF-25-070,Air National Guard Units,"Peoria, Illinois",https://www.usajobs.gov:443/job/848721200,2025-10-29T00:00:00.0000,information security,cybersecurity,
POLICE OFFICER (TITLE 32),"THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a POLICE OFFICER (TITLE 32), Position Description Number D2155000 and is part of the IL 183 WG, National Guard.",usajobs,IL-12874639-AF-26-043,Air National Guard Units,"Springfield, Illinois",https://www.usajobs.gov:443/job/856965900,2026-01-30T00:00:00.0000,information security,cybersecurity,
IT Specialist (Security),Incumbent will serve as an IT Specialist with the Authentication Services Branch (AIF-310).,usajobs,ACT-AIT-26-AIF310-98694,Federal Aviation Administration,Multiple Locations,https://www.usajobs.gov:443/job/875142700,2026-07-02T00:00:00.0000,information security,cybersecurity,
Industrial Hygienist,"Serves as an Industrial Hygienist in the Quality Safety Value Service at the Johnathan M. Wainwright Memorial VA Medical Center where duties include, but are not limited to, the following: asbestos control and abatement, ethylene oxide, formaldehyde, hearing conservation, hazard communication, nitrous oxide, mercury, hazardous and infectious waste management, water testing and treatment, respirator program, and anti-neoplastic drugs.",usajobs,CBSV-13013133-26-TS,Veterans Health Administration,"Walla Walla, Washington",https://www.usajobs.gov:443/job/877037600,2026-07-17T11:55:58.5170,information security,cybersecurity,
Foreign Affairs Specialist,This position is located in the Research Analysis and Intelligence Dissemination Directorate. This is the full performance level for the position. The incumbent independently plans and carries out a variety of assignments related to foreign affairs and national security policy. The work requires a comprehensive understanding of the subject matter and involves handling a range of complex issues with minimal supervision.,usajobs,ST-13004647-26-AES,Defense Technology Security Administration,"Alexandria, Virginia",https://www.usajobs.gov:443/job/876784900,2026-07-16T09:55:21.6170,information security,cybersecurity,
Call Center Representative - DHA,"Positions under this announcement are being filled using a Direct Hire Authority (DHA)(SSA-001), open to all U.S. citizens. Selections made under this bulletin will be processed as new appointments. Current civil service employees would be given new appointments to the civil service. Under the provisions of DHA, Veterans Preference does not apply. To learn more about SSA, click the links below: Careers with SSA The United States Social Security Administration my Social Security | SSA",usajobs,DHA-12975102-26-HLT,Social Security Administration,Multiple Locations,https://www.usajobs.gov:443/job/871606900,2026-06-03T00:00:00.0000,information security,cybersecurity,
DHS Continuity Testing Program Lead,"This assignment is a 1-year non-reimbursable assignment. Office of the Secretary DHS Continuity Testing Program Lead Series Requested: 0089 Security Clearance: None Virtual/Remote: No Only current, full-time federal employees are eligible. Resumes are reviewed every 30 days until selection/closing date. This is a Detail, not a Developmental Rotation. Supervisory approval form must be signed.",usajobs,JDP-12960807-26-DJ,Department of Homeland Security - Agency Wide,"Washington, District of Columbia",https://www.usajobs.gov:443/job/869004600,2026-05-12T15:17:14.1100,information security,cybersecurity,
"Correctional Officer – Up to $49,056.00 Recruitment Incentive – Direct Hire",Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,usajobs,DHA-2026-0015,Bureau of Prisons/Federal Prison System,Multiple Locations,https://www.usajobs.gov:443/job/870552500,2026-03-19T00:00:00.0000,information security,cybersecurity,
Administrative Support Assistant (Regional Administrative Assistant),"This position is located in the Department of Health and Human Services, Program Support Center, headquartered in Rockville, Maryland. This announcement will close at 11:59 PM, on the day that 75 applications have been received or on the closing date, whichever is first.",usajobs,HHS-PSC-MP-26-12978899,Program Support Center,Multiple Locations,https://www.usajobs.gov:443/job/876395600,2026-07-16T00:00:00.0000,information security,cybersecurity,
Supervisory IT Specialist,"This position is located in the National Oceanic and Atmospheric Administration (NOAA), National Ocean Service (NOS), with vacancies in Oxford, Maryland; Silver Spring, Maryland; Beaufort, North Carolina; and Charleston, South Carolina. .",usajobs,NOS-26-13004756-ST,National Oceanic and Atmospheric Administration,Multiple Locations,https://www.usajobs.gov:443/job/877037300,2026-07-20T00:00:00.0000,information security,cybersecurity,
Supervisory IT Specialist,"This position is located in the National Oceanic and Atmospheric Administration (NOAA), National Ocean Service (NOS), Office of Coast Survey (OCS), Coast Survey Development Laboratory (CSDL), Information Technology Services Branch (ITSB) with one vacancy in Silver Spring, MD. This position is also announced under vacancy number NOS OCS-26-13005748-DE, which is open to all US Citizens or Nationals. You must apply to both announcements if you want to be considered for both.",usajobs,NOS OCS-26-13005747-ST,National Oceanic and Atmospheric Administration,"Silver Spring, Maryland",https://www.usajobs.gov:443/job/876705300,2026-07-16T00:00:00.0000,information security,cybersecurity,
Supervisory IT Specialist,"This position is located in the National Oceanic and Atmospheric Administration (NOAA), National Ocean Service (NOS), Office of Coast Survey (OCS), Coast Survey Development Laboratory (CSDL), Information Technology Services Branch (ITSB) with one vacancy in Silver Spring, MD. This position is also announced under vacancy number NOS OCS-26-13005747-ST, which is open to Status Candidates. You must apply to both announcements if you want to be considered for both.",usajobs,NOS OCS-26-13005748-DE,National Oceanic and Atmospheric Administration,"Silver Spring, Maryland",https://www.usajobs.gov:443/job/876705400,2026-07-16T00:00:00.0000,information security,cybersecurity,
Criminal Analyst (Investigative Analyst),"This is a 1-year non-reimbursable assignment. The only compensation for this assignment is the federal salary you are already receiving. Homeland Security Investigations (HSI) Criminal Analyst (Investigative Analyst) Series Requested: 1805 or 0132 Security Clearance: Top Secret Virtual/Remote: No Only current, full-time federal employees are eligible. Resumes reviewed every 30 days until selection/closing. This is a Detail, not a Developmental Rotation. Supervisory approval form must be signed.",usajobs,JDP-12978052-26-DJ,Department of Homeland Security - Agency Wide,Multiple Locations,https://www.usajobs.gov:443/job/871753100,2026-06-04T11:49:13.1770,information security,cybersecurity,
OPERATIONS SPECIALIST,You will serve as an Operations Specialist in the Operations Department of MSCEUR.,usajobs,ST-13005887-26-EKC,Military Sealift Command,"Naples, Italy",https://www.usajobs.gov:443/job/876416400,2026-07-15T00:00:00.0000,information security,cybersecurity,
Administrative Officer,"About the Position: This position is located in Fort Knox, Hardin, Kentucky. Fort Knox is a United States Army installation in Kentucky, south of Louisville and north of Elizabethtown. This position is not covered by a bargaining unit.",usajobs,NC7X-26-13006510 - MP,Department of War Education Activity,"Fort Knox, Kentucky",https://www.usajobs.gov:443/job/876826100,2026-07-17T00:00:00.0000,information security,cybersecurity,
Administrative Officer,"About the Position: This position is located in Fort Knox, Hardin, Kentucky. Fort Knox is a United States Army installation in Kentucky, south of Louisville and north of Elizabethtown.",usajobs,NC7X-26-13006509-DE,Department of War Education Activity,"Fort Knox, Kentucky",https://www.usajobs.gov:443/job/876826500,2026-07-17T00:00:00.0000,information security,cybersecurity,
Intelligence Specialist (Operations),"About the Position: This position is in the Defense Civilian Intelligence Personnel System (DCIPS). Employees occupying DCIPS positions are in the Excepted Service and must adhere to U.S. Code, Title 10, as well as Department of Defense Instruction 1400.25. This position is located at the ST-IC-W1U301 US ARMY INTELLIGENCE AND SECURITY CMD. This position is located at MICECP with a duty location of Honolulu, Hawaii.",usajobs,SDST2613004483DCIPS,U.S. Army Intelligence and Security Command,Multiple Locations,https://www.usajobs.gov:443/job/876842400,2026-07-20T10:30:39.4900,information security,cybersecurity,
POLICE OFFICER,You will serve as a POLICE OFFICER in the OPERATIONS DEPARTMENT of NAVBASE POINT LOMA SEC DET.,usajobs,ST-13003935-26-TAF,"Commander, Navy Installations Command","Naval Station Complex, San Diego, California",https://www.usajobs.gov:443/job/876154300,2026-07-15T00:00:00.0000,information security,cybersecurity,
"Associate Principal Legal Advisor for Enforcement, General Law, and Litigation","The incumbent of this position is one of two senior advisors to the Deputy Principal Legal Advisors for Enforcement, General Law, and Litigation on all matters related to criminal, customs, and immigration law enforcement authorities, as well as litigation, general, and administrative law matters.",usajobs,ICESES/26-12999606,Immigration and Customs Enforcement,"Washington, District of Columbia",https://www.usajobs.gov:443/job/875975900,2026-07-10T00:00:00.0000,information security,cybersecurity,
Safety & Occupational Health Manager,"The Institutional Safety Program Coordinator supports the Institutional Safety Management Office and provides institutional safety program expertise across the Agency. This position is responsible for increasing awareness of the multi-employer worksite doctrine and executing studies and analyses to identify trends, correlations, behaviors and process improvements to drive changes in safety and health policy, processes, risk mitigation strategies and collaborative work initiatives.",usajobs,HQ-26-IMP-13002214-DL,"Headquarters, NASA",Multiple Locations,https://www.usajobs.gov:443/job/875978000,2026-07-14T00:00:00.0000,information security,cybersecurity,
Safety&Occupational Health Specialist,"The Mishap Investigation Specialist supports the NASA Safety Center's Mishap Prevention and Organizational Performance Office and provides mishap investigation, root cause analysis, and mishap prevention expertise across the Agency in support of the NASA Mishap Program Executive. This position is responsible for assisting and advising Centers, Programs, projects and investigating authorities on the implementation of policy and best practice techniques for mishap and close call investigations.",usajobs,HQ-26-IMP-13002642-DL,"Headquarters, NASA","Kennedy Space Center, Florida",https://www.usajobs.gov:443/job/876240000,2026-07-14T00:00:00.0000,information security,cybersecurity,
Security Guard (Instructor),"This is a Direct Hire Authority (DHA) solicitation utilizing the DHA for Certain Personnel of the DoD Workforce to recruit and appoint qualified candidates to positions in the competitive service. About the Position: This position is with the 834th U.S. Army Transportation Battalion located in Concord, California.",usajobs,MCGT-26-13007380-DHA,ARMY TRANSPORTATION,"Concord, California",https://www.usajobs.gov:443/job/877127600,2026-07-17T00:00:00.0000,information security,cybersecurity,
Security Assistant,"This position serves as the Security Assistant for Police Service within the Minneapolis, Minnesota Veterans Health Administration (VHA) with a primary purpose to monitor physical security equipment and systems. Major duties and responsibilities include: ** This is an open continuous announcement until July 27, 2026. Qualified applicants will be considered and referred as necessary.",usajobs,CBSY-12947506-26-TRC,Veterans Health Administration,"Minneapolis, Minnesota",https://www.usajobs.gov:443/job/866865300,2026-04-28T00:00:00.0000,information security,cybersecurity,
Testing Clerk,"About the Position: This position is with the Military Entrance Processing Command. Position conducts aptitude and qualification examinations at the Military Entrance Processing Station and Military Entrance Test (MET) sites for the applicants of the various Armed Services. Tests include the Armed Services Vocational Aptitude Battery (ASVAB), Computerized Adaptive Testing (CAT) - ASVAB, Internet CAT-ASVAB.",usajobs,CHDE-26-13006878-DE-R,U.S. Military Entrance Processing Command,"Fort Snelling, Minnesota",https://www.usajobs.gov:443/job/876477200,2026-07-15T00:00:00.0000,information security,cybersecurity,
Claims Specialist,"LOCATION: This position is located in the Saginaw, MI, Field Office, 611 E. Genesee Ave. Saginaw, MI 48607. TOUR OF DUTY: Flextime | Full-time | Alternate work schedules may be available. TYPE OF POSITION: Permanent",usajobs,SSA-13004961-ICTAP-26-FO,Social Security Administration,"Saginaw, Michigan",https://www.usajobs.gov:443/job/876477300,2026-07-15T00:00:00.0000,information security,cybersecurity,
FINANCIAL MANAGER,"This National Guard position is for a FINANCIAL MANAGER, Position Description Number D1540000 and is part of 155 CPTF, Nebraska Air National Guard. Selected applicant may be eligible for a recruitment or relocation incentive not to exceed 25% of the annual rate of basic pay. A recruitment or relocation incentive must be negotiated prior to acceptance of the official offer",usajobs,NE-12996179-AF-26-026,Air National Guard Units,"Lincoln, Nebraska",https://www.usajobs.gov:443/job/875105400,2026-07-01T14:26:04.4400,information security,cybersecurity,
MAIL ASSISTANT,You will serve as a Mail Assistant in the Mail Facility of NAVSUP FLEET LOGISTICS CENTER JACKSONVILLE.,usajobs,ST-13006948-26-ASM,Naval Supply Systems Command,Multiple Locations,https://www.usajobs.gov:443/job/876562800,2026-07-20T00:00:00.0000,information security,cybersecurity,
Special Agent - Special Agent Talent & Achievement Recruitment (STAR),"Joining the Secret Service as a Special Agent will allow you to perform critical protective and investigative assignments. The Special Agent position starts at a base salary of $48,854.00 (GL-07, step 1), with promotion potential to $118,204.00 (GS-13, step 10). This position is covered by Law Enforcement Availability Pay (LEAP) which is an additional compensation of 25% of the basic rate of pay. For more information on the Secret Service click here.",usajobs,SAB-26-Q3-STR,U.S. Secret Service,Multiple Locations,https://www.usajobs.gov:443/job/859859900,2026-03-06T00:00:00.0000,information security,cybersecurity,
Attorney,This position is located in Office of the General Counsel. This job opportunity announcement may be used to fill additional vacancies within the agency. The supervisory information will be determined at time of selection. This position is subject to Confidential Financial Disclosure reporting requirements. This position is subject to security ownership restriction reporting requirements.,usajobs,DEST-13003158-26-NT,Nuclear Regulatory Commission,"Rockville, Maryland",https://www.usajobs.gov:443/job/876870700,2026-07-16T00:00:00.0000,information security,cybersecurity,
Administrative Officer,"About the Position: This position is located at Fort Buchanan, Puerto Rico. Fort Buchanan is located by Guaynabo City, Puerto Rico. Puerto Rico has fabulous ocean views, tropical weather, and lush mountains. Federal employees in Fort Buchanan, Puerto Rico may be entitled to receive a 2.49% Cost of Living Allowance (COLA) in addition to the base salary. (% is subject to change) This position is TERM not to exceed 366 days or 13 months, with provisions to extend up to a maximum of eight years.",usajobs,NC7X-26-13007879-MP,Department of War Education Activity,"Fort Buchanan, Puerto Rico",https://www.usajobs.gov:443/job/876905600,2026-07-17T00:00:00.0000,information security,cybersecurity,
Security Guard (Identification Checker),"This position is assigned to the Food & Beverage Division; Morale, Welfare and Recreation (MWR) Department; Commander, Navy Installations Command (CNIC). The primary purpose of this position is to provide identity confirmation and basic property surveillance at Food & Beverage establishments aboard Naval Air Station Pensacola.",usajobs,PEN 26-13013324,"Commander, Navy Installations Command","Pensacola, Florida",https://www.usajobs.gov:443/job/877190700,2026-07-20T11:03:23.7570,information security,cybersecurity,
Nursing Assistant - Long Term Care,"The Nursing Assistant provides a range of assistance and support for veteran patients, providing personal patient care including Activities of Daily Living, support for diagnostic procedures, performing technical nursing treatments as delegated by Nursing staff and documentation under the guidance of a Registered Nurse. The Nursing Assistant is an integral member of the nursing care team in direct service to veterans and families.",usajobs,CBTE-13004036-26-DC,Veterans Health Administration,"Canandaigua, New York",https://www.usajobs.gov:443/job/876148900,2026-07-10T14:30:24.3130,information security,cybersecurity,
SUPERVISORY CBP OFFICER (IMMIGRATION ADVISORY PROGRAM),"Organizational Location: This position is with the Department of Homeland Security, within U.S. Customs and Border Protection, Office of Field Operations, International Operations and Advisory Directorate (IOAD), International Field Office, Immigration Advisory Program Division located in Doha, Qatar.",usajobs,OFO-IMP-13001980-MHW,Customs and Border Protection,"Doha, Qatar",https://www.usajobs.gov:443/job/876273100,2026-07-20T00:00:00.0000,information security,cybersecurity,
Police Officer (Secret Service Police),"The Secret Service Police (Uniformed Division) mission is to protect facilities and venues secured for U.S. Secret Service protectees. Throughout its history, the Secret Service Police has accomplished this mission through a tradition of honor, integrity, and a commitment to excellence. Recruitment Incentive of $75,000. For more information, click here. For more information on the Secret Service, click here.",usajobs,UDB-26-Q3-UDO,U.S. Secret Service,"Washington, District of Columbia",https://www.usajobs.gov:443/job/856410300,2026-03-01T00:00:00.0000,information security,cybersecurity,
Recreation Aid (Bowling) - Flexible,"This position is assigned to the Non-Appropriated Fund (NAF) Business Activities Branch, Bowling Center Section, Fleet Readiness Department; Commander, Navy Installations Command (CNIC); US Naval Air Station Sigonella, Italy. Incumbent performs a variety of duties in support of the Bowling Center.",usajobs,NUS-26-013,"Commander, Navy Installations Command","Sigonella Sicily, Italy",https://www.usajobs.gov:443/job/854723700,2026-01-16T03:11:45.6100,information security,cybersecurity,
Recreation Aid (Auto Skills Center),"This position is assigned to the Non-Appropriated Fund (NAF) Fleet Readiness Branch; Fleet and Family Readiness (FFR) Programs; Commander, Navy Installations Command (CNIC). Incumbent performs a variety of duties in support of the Auto Skills Center and is responsible for the proper utilization and maintenance of tools, equipment and materials.",usajobs,NUS-26-023,"Commander, Navy Installations Command","Sigonella Sicily, Italy",https://www.usajobs.gov:443/job/870502800,2026-05-26T07:14:50.6130,information security,cybersecurity,
Technical Support Specialist,See below for important information regarding this job.,usajobs,DLAJ6-26-13005631-MP,Defense Logistics Agency,"Norfolk, Virginia",https://www.usajobs.gov:443/job/876312000,2026-07-13T14:35:14.7330,information security,cybersecurity,
Special Agent (Reemployed Annuitant) DPD,"The United States Capitol Police (USCP) safeguards the Congress, Members of Congress, employees, visitors, and Congressional buildings and grounds from crime, disruption, and terrorism. The USCP protects and secures Congress so it can fulfill its constitutional and legislative responsibilities in a safe, secure, and open environment.",usajobs,req775,U.S. Capitol Police,"Washington, District of Columbia",https://www.usajobs.gov:443/job/874927100,2026-07-01T00:00:00.0000,information security,cybersecurity,
POLICE OFFICER,You will serve as a POLICE OFFICER in the NAVBASE GUAM FORCE PROTECTION A Cost-of-Living-Allowance (COLA) of 11.88% will be added to the stated salary.,usajobs,ST-13006574-26-GLM,"Commander, Navy Installations Command","Santa Rita, Guam",https://www.usajobs.gov:443/job/876694100,2026-07-20T00:00:00.0000,information security,cybersecurity,
Chief Operating Officer,"Lead the Future of Global Energy. The Department of Energy is seeking an executive Chief Operating Officer for the Office of Nuclear Energy. In this key role, you will run operations, direct vital investments, and strengthen energy resilience. This position offers the rewarding challenge of turning nuclear policy into national security solutions, leading a premier team, and shaping cutting-edge technology. If you are an innovative leader with a proven federal track record, apply today.",usajobs,26-NE-00745-12987043-ES,Department of Energy - Agency Wide,Multiple Locations,https://www.usajobs.gov:443/job/876391200,2026-07-14T09:25:10.3570,information security,cybersecurity,
PUBLIC AFFAIRS SPECIALIST,"THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. NEW MEXICO AIR NATIONAL GUARD *You must be a member of the New Mexico Air National Guard to be eligible for this position This National Guard position is for a PUBLIC AFFAIRS SPECIALIST, Position Description Number D2382000 and is part of the NM 150th Special Operations Wing, National Guard.",usajobs,NM-12998630-AF-T32-026-016,Air National Guard Units,"Kirtland AFB, New Mexico",https://www.usajobs.gov:443/job/875087000,2026-07-01T13:25:04.4730,information security,cybersecurity,
Customs and Border Protection Officer,"U.S. Customs & Border Protection (CBP): Securing America's Borders Discover a challenging and rewarding career with the sole organization responsible for securing the nation's borders from terrorism, human/drug smuggling, illegal migration, agricultural pests, and enforcing legitimate travel and trade. CBP employees demonstrate the highest level of commitment to exemplify the core values of Vigilance, Service to Country and Integrity. Learn more at https://www.cbp.gov/about",usajobs,CBPO DH GS9 26-10,Customs and Border Protection,CBPO Nationwide,https://www.usajobs.gov:443/job/874290300,2026-07-01T00:00:00.0000,information security,cybersecurity,
Security Guard (Instructor),"About the Position: Position is located in Concord, CA with the 834th U.S. Army Transportation Battalion.",usajobs,MCGT-26-13007379-MP,ARMY TRANSPORTATION,"Concord, California",https://www.usajobs.gov:443/job/877127700,2026-07-17T00:00:00.0000,information security,cybersecurity,
Division Chief Government and Industry Affairs Division,"This position is located in the Office of Safety Recommendations & Communications, Government and Industry Affairs Division. The incumbent will serve as a first-level supervisor with managerial responsibilities and facilitate meetings between members of Congress and NTSB Board members and staff, respond to inquiries from lawmakers, and prepare testimony related to our investigations and recommendations.",usajobs,SRC-13002588-26-SL,National Transportation Safety Board,"Washington, District of Columbia",https://www.usajobs.gov:443/job/876484700,2026-07-15T14:19:50.6330,information security,cybersecurity,
Homeland Defender (Immigration Services Officer),"Protect your homeland and defend your culture. Join USCIS, America's frontline defense against illegal foreign infiltration and fraud. This entry-level role requires no college degree and offers up to $50,000 in signing and retention bonuses. If you're driven and ready to serve with pride, join USCIS and become a vital part of homeland security!",usajobs,12808934-ADJ-DHA-25,Citizenship and Immigration Services,Anywhere in the U.S. (remote job),https://www.usajobs.gov:443/job/847039500,2025-09-30T00:00:00.0000,information security,cybersecurity,
Security Specialist (International Port),"This vacancy is for a GS-080-13, Security Specialist (International Port), located in the Assistant Commandant for Prevention Policy, Director of Inspections and Compliance, Office of Int'l & Domestic Port Security Assessment, International Port Security Assessments Division in Washington, DC.",usajobs,26-12987688-HQ-DC-ST,U.S. Coast Guard,"Washington, District of Columbia",https://www.usajobs.gov:443/job/877095600,2026-07-17T15:11:30.3170,information security,cybersecurity,cybersecurity
Criminal Analyst,"This assignment is a 1-year non-reimbursable assignment. U.S. Immigration and Custom Enforcement Criminal Analyst Series Requested: 1805, 0132 Security Clearance: Top Secret Virtual/Remote: No Only current, full-time federal employees are eligible. Resumes are reviewed every 30 days until selection/closing date. This is a Detail, not a Developmental Rotation. Supervisory approval form must be signed.",usajobs,JDP-12961583-26-DJ,Department of Homeland Security - Agency Wide,"Washington, District of Columbia",https://www.usajobs.gov:443/job/870278200,2026-06-01T16:31:58.3570,information security,cybersecurity,
Correctional Treatment Specialist (Specialty Treatment Program Specialist - Challenge),Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,usajobs,THA-2026-0092,Bureau of Prisons/Federal Prison System,"Terre Haute, Indiana",https://www.usajobs.gov:443/job/876894200,2026-07-16T15:16:45.1370,information security,cybersecurity,
Correctional Treatment Specialist (Specialty Treatment Program Specialist - BRAVE),Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,usajobs,TDG-2026-0025,Bureau of Prisons/Federal Prison System,"Talladega, Alabama",https://www.usajobs.gov:443/job/877137500,2026-07-20T00:00:00.0000,information security,cybersecurity,
METEOROLOGICAL TECHNICIAN - TITLE 32,"THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a Meteorological Technician, Position Description D1817000 and is part of the Georgia Air National Guard. This is a full-time, Excepted Permanent, dual status position which requires Georgia Air National Guard Membership. Area of Consideration: Open to current members of the Air National Guard, Air Force Reserve or Air Force Active Duty.",usajobs,GA-12843324-AF-26-025,Air National Guard Units,"Robins AFB, Georgia",https://www.usajobs.gov:443/job/851247100,2026-01-02T00:00:00.0000,information security,cybersecurity,
Lead Security Assistant,This position is located in Police Service. The primary purpose of the position is to lead a team of Security Assistants responsible for monitoring physical security equipment and systems.,usajobs,CBSR-13008135-26-SA,Veterans Health Administration,"Dayton, Ohio",https://www.usajobs.gov:443/job/877210800,2026-07-20T12:12:39.4000,information security,cybersecurity,
Diagnostic Radiologic Technologist PACS,"This position is eligible for the Education Debt Reduction Program (EDRP), a student loan payment reimbursement program. You must meet specific individual eligibility requirements in accordance with VHA policy and submit your EDRP application within four months of appointment. Program Approval, award amount (up to $200,000) and eligibility period (one to five years) are determined by the VHA Education Loan Repayment Services program office after complete review of the EDRP application.",usajobs,CBSZ-13010622-26-DG,Veterans Health Administration,"Pittsburgh, Pennsylvania",https://www.usajobs.gov:443/job/877177700,2026-07-20T10:19:53.8900,information security,cybersecurity,
Recreation aid (Community),"NAF incumbent's duties in support of the Recreation Program that may include Morale, Welfare, and Recreation (MWR) special events, MWR information/resources, command events, visiting ships or fleet support, community events, trips, tours, outings, party and picnic rental equipment, resale tickets, Library, Liberty, leisure skill classes and outdoor recreation or other similar MWR recreational services including grab-n-go, bowling and movies, fitness and sports.",usajobs,EUR26-020,"Commander, Navy Installations Command","Naples, Italy",https://www.usajobs.gov:443/job/849809400,2025-11-10T00:00:00.0000,information security,cybersecurity,
Recreation Aid (Community Recreation),"This position is assigned to the NAF Fleet and Family Readiness Programs, Naval Station Great Lakes. Performs a variety of duties to support the Recreation Program; may include MWR special events, MWR information/resources, command events, visiting ships/fleet support, community events, trips/tours/ outings, party/picnic rental equipment, resale tickets, Library, Liberty, leisure skill classes, outdoor recreation or similar MWR recreational services. MWR, Great Lakes, IL Community Recreation",usajobs,26-12978759,"Commander, Navy Installations Command","Great Lakes, Illinois",https://www.usajobs.gov:443/job/872218700,2026-06-04T00:00:00.0000,information security,cybersecurity,
Specialty Treatment Program Specialist (Life Skills Laboratory Program),Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,usajobs,SPG-2026-0135,Bureau of Prisons/Federal Prison System,"Springfield, Missouri",https://www.usajobs.gov:443/job/876305000,2026-07-13T14:07:52.7470,information security,cybersecurity,
Recreation Aid (Sports),"This position is located at the Fitness Branch, Sports section, of the Fleet Readiness Department, US Naval Air Station Sigonella, Italy. Incumbent performs a variety of duties in support of the Sports programs.",usajobs,NUS-26-009R2,"Commander, Navy Installations Command","Sigonella Sicily, Italy",https://www.usajobs.gov:443/job/876948100,2026-07-17T00:00:00.0000,information security,cybersecurity,
Recreation Assistant (Range Operations) NF-02,"This position is located at: Fort Riley, Kansas. Join our team at For Riley. DFMWR provides family support activities and services; social, fitness and recreational activities that enhance community life, fosters Soldier and unit readiness and promotes mental and physical fitness; and wellness programs that directly support readiness and resiliency. This is an open continuous announcement. All qualified applicants will be forwarded to management on a weekly or as needed basis.",usajobs,O2NAFEM-26-13014284,United States Army Installation Management Command,"Fort Riley, Kansas",https://www.usajobs.gov:443/job/877113900,2026-07-17T16:29:19.2730,information security,cybersecurity,
Special Agent (Lateral),"The United States Capitol Police (USCP) safeguards the Congress, Members of Congress, employees, visitors, and Congressional buildings and grounds from crime, disruption, and terrorism. The USCP protects and secures Congress so it can fulfill its constitutional and legislative responsibilities in a safe, secure, and open environment.",usajobs,req773,U.S. Capitol Police,"Washington, District of Columbia",https://www.usajobs.gov:443/job/874910400,2026-07-01T15:02:36.5000,information security,cybersecurity,
Psychiatric Nursing Assistant,"About the Position: The incumbent will perform full range of receptionist, record-keeping, and miscellaneous clerical duties. This is a Direct Hire Solicitation utilizing the DHA for Certain Personnel of the DoD Workforce to recruit and appoint qualified candidates to positions in the competitive service. This is an open continuous announcement. Certificates will be issued at two (2) week intervals. The First cutoff will be 12 Jun 2026 The Second cutoff will be 1 Jul 2026",usajobs,HSJG-26-12958646-DHA,Military Treatment Facilities under DHA,"Naval Medical Center, San Diego, California",https://www.usajobs.gov:443/job/870916000,2026-07-06T00:00:00.0000,information security,cybersecurity,
IT SPECIALIST (DATA MANAGEMENT) - DIRECT HIRE AUTHORITY,"Click on ""Learn more about this agency"" button below to view Eligibilities being considered and other IMPORTANT information. The primary purpose of this position is to provide expert-level data management and database administration for the Air Force Services Center enterprise systems, primarily the Oracle E-Business Suite.",usajobs,AFMC-2210-03-13000124-ARG,Air Force Materiel Command,"Kelly AFB, Texas",https://www.usajobs.gov:443/job/875650600,2026-07-08T06:58:12.6030,information security,cybersecurity,
